prolificid,timestart,duration,flag,badsig,recaptcha,age,shouldconcern,progressivity,progressivity_timing,viewchange,viewchange_oth,viewbetter,viewbetter_oth,viewworse,viewworse_oth,proposal,proposal_group,taxdemotivates,gapmotivates,fundedu,protecttrade,cuttaxes,univhealth,wealthtax,zerosumrich,zerosumceo,zerosumwomen,zerosumdei,moveup20,moveup50,moveupnow,workhaspaid,workwillpay,eduwillpay,compmoth,compfath,compfam,compper,nohh,hhin10,pinc,pinc10est,pinc10cert,pinc10high,pinc10low,hhinc,hhinc10exp,hhinc10cert,hhinc10high,hhinc10low,hhincneed,child30s,hhincneed30s,child40s,hhincneed40s,stranger100,friend100,oneyr1100,oneyr1500,oneyr2000,fiveyr1100,fiveyr1500,fiveyr2000,currentdesires,ranksalary,rankflex,rankgrowth,rankmeaning,rankenviron,satisfiedbasics,startbiz,stableincome,worriedjob,similarjob,safetynet,riskai,riskclimate,riskhealth,riskhome,gender,marital,marital_oth,children,childrenplan,race,race_oth,usborn,usbornparents,state,zip,density,homestate,hometown,homedensity,student,edu,eduplan,edumoth,edufath,employment,ideolecon,ideolsocial,vote2024,vote2020,surveybias,feedback
5acb7b0ae1099600016acdd6,8/2/25 11:41,575,,,1,48,The government should concern itself with this.,Much more progressive (lower earners should pay a lot less than they do now and higher earners should pay a lot more than they do now),late,I now support redistribution slightly more than in the past,,I think the policy is better for the economy now,,,,Support moderately,both,Disagree strongly,Disagree strongly,Agree strongly,Disagree somewhat,Disagree strongly,Agree strongly,Agree strongly,Agree somewhat,Agree strongly,Disagree somewhat,Agree somewhat,Almost no chance (0-20%),Almost no chance (0-20%),Somewhat harder now,It has paid off somewhat,It will pay off somewhat,It will not pay off much,Far below average,Far below average,Average,Average,"No, someone else also earns income","Yes, more than one person",105000,150000,Not very certain,175000,50000,140000,200000,Not very certain,175000,75000,75000,,,,,$11-$20,$0-$10,"$1,100 in 1 year","$1,500 in 1 year","$2,000 in 1 year","$1,000 today","$1,000 today","$2,000 in 5 years",Disagree somewhat,1,2,4,5,3,Disagree somewhat,Maybe,Somewhat stable,Not very worried,Likely (60-90%),More than 6 months,The risk is low,The risk is low,The risk is low,I have already owned or currently own a home,Male,Married,,1,1,White or European American,,Yes,Yes,New York,11704,Suburban,New York,Oceanside ,Suburban,Not a student,Some college,Some college,Some college,High school degree / GED,Full-time employee,Moderate,Moderate,Kamala Harris,Joe Biden,Left-wing biased,No comments 
657327316173c2bd86323378,8/2/25 11:42,926,1,,.1,37,The government should not concern itself with this.,Much less progressive (everyone should be taxed at about the same rate),late,No change,,,,,,Indifferent,middle,Agree somewhat,Unsure,Disagree strongly,Agree strongly,Agree strongly,Disagree strongly,Disagree strongly,Agree strongly,Disagree somewhat,Agree strongly,Agree strongly,Even chance (40-60%),Likely (60-80%),Much easier now,It has not paid off much,It will pay off somewhat,It will not pay off much,Above average,Far above average,Average,Far below average,"No, someone else also earns income","Yes, more than one person",6000,75000,Not very certain,150000,1000,55000,75000,Not very certain,250000,5000,96000,,,Will not have children,170000,$0-$10,$0-$10,"$1,000 today","$1,000 today","$2,000 in 1 year","$1,000 today","$1,000 today","$1,000 today",Agree somewhat,2,1,5,4,3,Agree strongly,Maybe,Very unstable,Very worried,Almost no chance (0-10%),Less than 1 month,The risk is high,The risk is low,The risk is low,The risk is substantial,Male,Single,,0,0,"Middle Eastern or North African,White or European American",,Yes,No,Texas,77095,Suburban,Texas,Houston,Suburban,Not a student,High school degree / GED,High school degree / GED,Some college,"Master's degree (e.g., MA, MS, MBA)","Not in the labor force (for example: retired, or full-time parent)",Conservative,Conservative,I did not vote,Donald Trump,Left-wing biased,I believe in UBI more than taxing rich people a lot which just feels like an unrighteous punishment for success.
5e6bdd2a3ea572199bb7f6b6,8/2/25 11:42,1605,,,1,64,The government should concern itself with this.,Somewhat more progressive,late,I now support redistribution slightly more than in the past,,Other:,"It's just a visceral response to the increasing disparities in incomes, the actions of the Trump administration and the realization that we are becoming an oligarchy governed by a grifting moron.  ",,,Support strongly,middle,Disagree strongly,Disagree strongly,Agree strongly,Agree strongly,Disagree strongly,Agree strongly,Agree strongly,Neutral,Agree strongly,Disagree somewhat,Agree somewhat,Almost no chance (0-20%),Almost no chance (0-20%),Somewhat harder now,It has paid off somewhat,Unsure,It will pay off a lot,Average,Average,Average,Average,Yes,"No, just myself",74000,40000,Somewhat certain,50000,35000,,,,,,45000,,,,,$51-$60,$91-$100,"$1,000 today","$1,500 in 1 year","$2,000 in 1 year","$1,000 today","$1,000 today","$2,000 in 5 years",Disagree somewhat,5,4,2,1,3,Neutral,Definitely / I have already started a business,Neutral,Not worried at all,Unlikely (10-40%),More than 6 months,The risk is high,The risk is low,The risk is low,I have already owned or currently own a home,Female,Single,,0,0,White or European American,,Yes,Yes,California,95687,Suburban,California,Redwood City,Suburban,Not a student,4-year college degree,4-year college degree,2-year college degree,High school degree / GED,Self-employed or small business owner,Liberal,Liberal,Kamala Harris,Joe Biden,Unbiased,I am semi-retired now (shut down my consulting firm during Covid) and did not see ANY of what is now occurring in our country happening.  But no questions were inappropriate and length was fine.
669aed56568d11bad784de3b,8/2/25 11:42,1064,,,1,37,The government should concern itself with this.,Somewhat more progressive,late,No change,,,,,,Support moderately,poor,Disagree strongly,Disagree somewhat,Agree strongly,Indifferent,Disagree somewhat,Agree strongly,Indifferent,Neutral,Agree somewhat,Disagree somewhat,Disagree somewhat,Even chance (40-60%),Even chance (40-60%),Somewhat easier now,It has paid off somewhat,It will pay off a lot,Unsure,Average,Average,Average,Below average,"No, someone else also earns income","Yes, more than one person",20000,40000,Somewhat certain,40000,20000,45000,80000,Somewhat certain,80000,40000,55000,,,Will have children,55000,$41-$50,$0-$10,"$1,000 today","$1,000 today","$1,000 today","$1,000 today","$1,000 today","$1,000 today",Agree somewhat,1,2,3,4,5,Agree somewhat,Definitely / I have already started a business,Somewhat stable,Somewhat worried,Even chance (40-60%),Less than 1 month,No risk,No risk,I already live without health insurance,The risk is substantial,Female,Cohabitating,,2,2,Black or African American,,Yes,Yes,Texas,75449,Rural,Texas,Abilene,Suburban,Not a student,High school degree / GED,High school degree / GED,High school degree / GED,High school degree / GED,Part-time employee,Liberal,Liberal,Kamala Harris,I did not vote,Unbiased,
6691809035e52ca9b2b0f39a,8/2/25 11:42,918,,,1,65,The government should not concern itself with this.,Somewhat less progressive,late,No change,,,,,,Support slightly,both,Disagree somewhat,Neutral,Indifferent,Agree somewhat,Agree somewhat,Disagree somewhat,Disagree somewhat,Neutral,Agree somewhat,Disagree somewhat,Agree strongly,Almost no chance (0-20%),Unlikely (20-40%),Much harder now,It has paid off somewhat,It will pay off somewhat,It will not pay off much,Average,Average,Below average,Below average,Yes,"No, just myself",44000,40000,Not very certain,40000,30000,,,,,,50000,,,,,$91-$100,$21-$30,"$1,000 today","$1,500 in 1 year","$2,000 in 1 year","$1,000 today","$1,000 today","$2,000 in 5 years",Agree somewhat,3,2,5,4,1,Agree strongly,Definitely / I have already started a business,Somewhat unstable,Not very worried,Unlikely (10-40%),1–3 months,The risk is high,The risk is low,The risk is low,I have already owned or currently own a home,Female,Other,In a relationship,0,0,"American Indian or Alaska Native,Hispanic or Latino,White or European American",,Yes,Yes,Iowa,52336,Rural,Iowa,Petaluma,Urban,Not a student,2-year college degree,2-year college degree,Some high school,2-year college degree,Self-employed or small business owner,Moderate,Moderate,I did not vote,I did not vote,Unbiased,
5dd371cada167d3773d4ee9e,8/2/25 11:42,887,,,1,51,The government should not concern itself with this.,No change,late,No change,,,,,,Support slightly,middle,Disagree somewhat,Disagree strongly,Agree somewhat,Agree somewhat,Indifferent,Disagree somewhat,Disagree strongly,Disagree strongly,Neutral,Disagree somewhat,Agree strongly,Even chance (40-60%),Even chance (40-60%),Much easier now,It has paid off a lot,It will pay off a lot,It will pay off somewhat,Below average,Below average,Below average,Above average,"No, someone else also earns income","Yes, more than one person",57000,62000,Very certain,62000,60000,195000,210000,Very certain,240000,200000,100000,,,,,$51-$60,$91-$100,"$1,000 today","$1,500 in 1 year","$2,000 in 1 year","$1,000 today","$1,000 today","$1,000 today",Agree somewhat,4,5,2,1,3,Neutral,Definitely not,Very stable,Not worried at all,Almost certain (90-100%),More than 6 months,No risk,No risk,No risk,I have already owned or currently own a home,Female,Married,,1,1,White or European American,,Yes,Yes,Wisconsin,54241,Suburban,Wisconsin,Manitowoc ,Rural,Not a student,4-year college degree,4-year college degree,High school degree / GED,High school degree / GED,Part-time employee,Conservative,Conservative,Donald Trump,Donald Trump,Unbiased,
648a1d21a3372cbf1e7a499d,8/2/25 11:42,667,,,1,52,The government should concern itself with this.,Much more progressive (lower earners should pay a lot less than they do now and higher earners should pay a lot more than they do now),late,I now support redistribution much more than in the past,,Other:,Because the situation is only getting worse,,,Support strongly,poor,Disagree strongly,Disagree strongly,Agree strongly,Disagree strongly,Disagree strongly,Agree strongly,Agree strongly,Agree strongly,Agree strongly,Agree strongly,Disagree strongly,Almost no chance (0-20%),Almost no chance (0-20%),Somewhat harder now,It has not paid off much,It will not pay off much,It will not pay off much,Far below average,Unsure / Not applicable,Far below average,Far below average,Yes,"No, just myself",5000,5000,Not very certain,5000,0,,,,,,50000,,,,,$0-$10,$0-$10,"$1,000 today","$1,000 today","$1,000 today","$1,000 today","$1,000 today","$1,000 today",Agree strongly,1,2,5,3,4,Agree strongly,Definitely not,Very unstable,Not worried at all,Almost no chance (0-10%),Less than 1 month,No risk,No risk,The risk is high,The risk is high,Male,Single,,3,3,White or European American,,Yes,Yes,Ohio,45237,Urban,Maryland,Baltimore,Urban,Not a student,High school degree / GED,High school degree / GED,High school degree / GED,High school degree / GED,"Not in the labor force (for example: retired, or full-time parent)",Liberal,Liberal,Kamala Harris,Joe Biden,Unbiased,
63b0953847122ffebd8a5991,8/2/25 11:42,991,,,1,61,The government should concern itself with this.,Much more progressive (lower earners should pay a lot less than they do now and higher earners should pay a lot more than they do now),late,I now support redistribution much more than in the past,,I think the policy is more fair now,,,,Support strongly,middle,Disagree strongly,Disagree strongly,Agree somewhat,Disagree strongly,Disagree strongly,Agree strongly,Agree strongly,Neutral,Agree strongly,Disagree somewhat,Disagree somewhat,Unlikely (20-40%),Unlikely (20-40%),Much harder now,It has paid off somewhat,It will not pay off much,It will pay off somewhat,Average,Average,Average,Above average,Yes,"No, just myself",104000,60000,Not very certain,75000,48000,,,,,,70000,,,,,$41-$50,$91-$100,"$1,000 today","$1,500 in 1 year","$2,000 in 1 year","$1,000 today","$1,000 today","$2,000 in 5 years",Indifferent,2,5,4,1,3,Agree somewhat,Definitely not,Very stable,Somewhat worried,Unlikely (10-40%),More than 6 months,The risk is substantial,The risk is low,The risk is low,I have already owned or currently own a home,Female,Single,,0,0,White or European American,,No,No,Virginia,22205,Urban,Virginia,Stuttgart,Urban,Not a student,4-year college degree,4-year college degree,"Master's degree (e.g., MA, MS, MBA)","Professional doctorate (e.g., JD, MD)",Full-time employee,Liberal,Liberal,Kamala Harris,Joe Biden,Unbiased,Just wanted to mention that my ten-year income projections are based on my being retired by then.
6767263a128cc4c391677127,8/2/25 11:42,622,,,1,62,The government should not concern itself with this.,No change,late,No change,,,,,,Support moderately,middle,Agree strongly,Agree strongly,Agree strongly,Agree strongly,Disagree strongly,Disagree strongly,Indifferent,Disagree strongly,Agree somewhat,Disagree strongly,Agree strongly,Likely (60-80%),Likely (60-80%),No change,It has paid off a lot,It will pay off a lot,It will pay off a lot,Below average,Below average,Below average,Below average,Yes,"No, just myself",32000,34000,Not very certain,42000,30000,,,,,,32000,,,,,$0-$10,$0-$10,"$1,000 today","$1,000 today","$2,000 in 1 year","$1,000 today","$1,000 today","$1,000 today",Agree strongly,1,3,5,2,4,Agree strongly,Probably not,Somewhat stable,Somewhat worried,Even chance (40-60%),1–3 months,No risk,No risk,No risk,I have already owned or currently own a home,Female,Other,Widow,0,0,White or European American,,Yes,Yes,Michigan,48127,Suburban,Michigan,Detroit,Urban,4-year college,2-year college degree,"Master's degree (e.g., MA, MS, MBA)",High school degree / GED,High school degree / GED,Part-time employee,Conservative,Conservative,Donald Trump,Donald Trump,Unbiased,Have a great day.
60a202f048762ada5381474a,8/2/25 11:42,1469,,,1,54,The government should not concern itself with this.,Somewhat more progressive,late,No change,,,,,,Support moderately,poor,Disagree somewhat,Agree somewhat,Agree somewhat,Agree strongly,Disagree somewhat,Agree strongly,Agree somewhat,Neutral,Agree strongly,Disagree somewhat,Agree somewhat,Unlikely (20-40%),Unlikely (20-40%),Somewhat harder now,It has paid off somewhat,It will pay off somewhat,It will not pay off much,Above average,Average,Above average,Above average,"No, someone else also earns income","No, just myself",30000,30000,Somewhat certain,35000,20000,134000,,,,,100000,,,,,$51-$60,$51-$60,"$1,000 today","$1,000 today","$1,000 today","$1,000 today","$1,000 today","$1,000 today",Disagree somewhat,4,3,5,2,1,Agree strongly,Probably,Very stable,Not worried at all,Unlikely (10-40%),1–3 months,No risk,No risk,The risk is low,The risk is low,Female,Married,,1,2,Hispanic or Latino,,Yes,No,Michigan,49908,Rural,Michigan,Lapeer,Rural,Not a student,Some college,Some college,High school degree / GED,High school degree / GED,Full-time employee,Moderate,Moderate,Donald Trump,Joe Biden,Unbiased,
656a1cf88a3cf09f538c6f25,8/2/25 11:42,859,,,1,57,The government should concern itself with this.,Somewhat more progressive,late,I now support redistribution slightly more than in the past,,I think the policy is better for the economy now,,,,Support moderately,poor,Disagree strongly,Disagree strongly,Agree somewhat,Disagree somewhat,Disagree somewhat,Agree somewhat,Agree somewhat,Disagree somewhat,Agree strongly,Neutral,Agree somewhat,Almost no chance (0-20%),Unlikely (20-40%),No change,It has paid off somewhat,It will pay off somewhat,It will pay off somewhat,Below average,Below average,Below average,Average,Yes,"Yes, more than one person",54000,60000,Not very certain,65000,54000,,60000,Not very certain,65000,54000,54000,,,,,$91-$100,$0-$10,"$1,100 in 1 year","$1,500 in 1 year","$2,000 in 1 year","$1,000 today","$1,500 in 5 years","$2,000 in 5 years",Disagree somewhat,1,4,2,5,3,Disagree somewhat,Maybe,Very stable,Not very worried,Even chance (40-60%),More than 6 months,The risk is substantial,The risk is low,The risk is low,I have already owned or currently own a home,Male,Single,,0,0,"Hispanic or Latino,White or European American",,Yes,Yes,Florida,32257,Suburban,New York,New York City,Urban,Not a student,4-year college degree,4-year college degree,High school degree / GED,Some high school,Full-time employee,Moderate,Moderate,Kamala Harris,Joe Biden,Left-wing biased,
